pair,tabpfn,tabpfn_direct,tabpfn_her,tabpfn_his
"(83, 111)",0.21059000922275928,0.18341204524040222,0.49160921573638916,0.4283687174320221
"(84, 94)",0.14154794322947595,0.15331228077411652,0.32794293761253357,0.4316236972808838
"(84, 95)",0.12408727178370249,0.13103491067886353,0.46091923117637634,0.26921695470809937
"(84, 96)",0.14919119524186897,0.1760995090007782,0.31498417258262634,0.4736466407775879
"(84, 97)",0.22884534125268274,0.27876976132392883,0.6125835180282593,0.3735741078853607
"(84, 98)",0.14722419292539968,0.15125413239002228,0.44876742362976074,0.3280634582042694
"(84, 99)",0.21055736775204892,0.20199188590049744,0.534326434135437,0.39406129717826843
"(84, 100)",0.11499481571174641,0.15418285131454468,0.3390108048915863,0.3392069339752197
"(84, 101)",0.17983765389889772,0.11112429201602936,0.4577600061893463,0.39286449551582336
"(84, 102)",0.2041713068902027,0.23079964518547058,0.49676513671875,0.41100168228149414
"(84, 103)",0.1073260870006365,0.1348954439163208,0.4633980989456177,0.23160666227340698
"(84, 104)",0.2324478362238125,0.19212603569030762,0.5505552887916565,0.42220616340637207
"(84, 105)",0.1743716434843261,0.159225195646286,0.4898071587085724,0.3560006022453308
"(84, 106)",0.14601005655622146,0.13444218039512634,0.37223559617996216,0.39225172996520996
"(84, 107)",0.17243032305850647,0.17445336282253265,0.45624974370002747,0.3779296875
"(84, 108)",0.112350692671626,0.14422014355659485,0.29820704460144043,0.3767539858818054
"(84, 109)",0.16745919638832873,0.20883487164974213,0.3190593123435974,0.5248528718948364
"(84, 110)",0.16937871011294625,0.18401965498924255,0.3886057436466217,0.43586260080337524
"(84, 111)",0.18358469861209414,0.15984079241752625,0.43447327613830566,0.4225454330444336
"(85, 94)",0.09420822291903885,0.1169624775648117,0.150703564286232,0.6251227259635925
"(85, 95)",0.12910860980135297,0.10966667532920837,0.30991265177726746,0.41659677028656006
"(85, 96)",0.11774852962016347,0.1251947283744812,0.193966343998909,0.6070564985275269
"(85, 97)",0.1580183753036959,0.1290017068386078,0.41160252690315247,0.3839101195335388
"(85, 98)",0.12264102428632384,0.1176559254527092,0.31047481298446655,0.39501118659973145
"(85, 99)",0.16542273502530236,0.1419622302055359,0.34688234329223633,0.47688427567481995
"(85, 100)",0.08143538649356685,0.10610603541135788,0.16840004920959473,0.48358291387557983
"(85, 101)",0.1535325369467273,0.10831044614315033,0.2809772491455078,0.5464233756065369
"(85, 102)",0.1319696140753983,0.1286897212266922,0.28574830293655396,0.46183866262435913
"(85, 103)",0.13583605382883057,0.12185952812433243,0.34341007471084595,0.39555057883262634
"(85, 104)",0.20223516456735524,0.12260010838508606,0.39408111572265625,0.5131815671920776
"(85, 105)",0.14625154806253704,0.11996838450431824,0.31707000732421875,0.46125948429107666
"(85, 106)",0.1012636452875757,0.0925770103931427,0.20118150115013123,0.503344714641571
"(85, 107)",0.14551171657129736,0.12351575493812561,0.3043055832386017,0.4781762957572937
"(85, 108)",0.06181534342504236,0.0691276490688324,0.1486620306968689,0.4158112406730652
"(85, 109)",0.11386619401993592,0.15331846475601196,0.18222787976264954,0.6248560547828674
"(85, 110)",0.11931604742354551,0.10972731560468674,0.2321522831916809,0.5139559507369995
"(85, 111)",0.10188948644515605,0.0909615010023117,0.20756733417510986,0.49087437987327576
"(86, 94)",0.11657029817493836,0.1326780468225479,0.2108387053012848,0.5528885126113892
"(86, 95)",0.17701999227976462,0.17627015709877014,0.4771994650363922,0.3709559738636017
"(86, 96)",0.16884216911894612,0.18529076874256134,0.28147292137145996,0.5998522639274597
"(86, 97)",0.16531945426162054,0.1947995126247406,0.5255300998687744,0.31457656621932983
"(86, 98)",0.10862259014484721,0.08696793019771576,0.3831333816051483,0.2835111618041992
"(86, 99)",0.18924813027867238,0.14792215824127197,0.4851498305797577,0.39008182287216187
"(86, 100)",0.0877073622622504,0.1035827249288559,0.23402392864227295,0.37477946281433105
"(86, 101)",0.2051095434340553,0.16059157252311707,0.3978840112686157,0.5155008435249329
"(86, 102)",0.11166189236734425,0.0983581393957138,0.3579484224319458,0.3119496703147888
"(86, 103)",0.17406348452461806,0.2092674970626831,0.49813932180404663,0.34942731261253357
"(86, 104)",0.2244773609091908,0.1669696569442749,0.4929358959197998,0.45538854598999023
"(86, 105)",0.20735213275301323,0.20102724432945251,0.48345693945884705,0.4288947284221649
"(86, 106)",0.14141318960760874,0.1234540343284607,0.29295727610588074,0.48270925879478455
"(86, 107)",0.2574082984594064,0.2078491747379303,0.5068177580833435,0.5078912377357483
"(86, 108)",0.07674761214237158,0.09250211715698242,0.2003784477710724,0.3830133080482483
"(86, 109)",0.1748435036264553,0.20263752341270447,0.27568501234054565,0.6342147588729858
"(86, 110)",0.1608656636599335,0.1480201631784439,0.34246826171875,0.46972429752349854
"(86, 111)",0.126704558270335,0.13403964042663574,0.26702290773391724,0.4745081961154938
"(87, 94)",0.08732190292322173,0.08171240240335464,0.14834237098693848,0.5886511206626892
"(87, 95)",0.1628367058490916,0.09998832643032074,0.4021816849708557,0.4048834443092346
"(87, 96)",0.09216438466858445,0.06656722724437714,0.16038145124912262,0.5746573805809021
"(87, 97)",0.14118614539583518,0.1057400181889534,0.39034104347229004,0.3616994619369507
"(87, 98)",0.12758217830014473,0.08884081244468689,0.3769512176513672,0.3384580612182617
"(87, 99)",0.17556418564248677,0.10111363977193832,0.40477094054222107,0.4337371289730072
"(87, 100)",0.07626298968113465,0.07186344265937805,0.17496035993099213,0.43588724732398987
"(87, 101)",0.11827929316496011,0.07945405691862106,0.2506970167160034,0.4718017578125
"(87, 102)",0.10254236031970443,0.06335477530956268,0.3281348645687103,0.31250065565109253
"(87, 103)",0.15874624978301455,0.11842136085033417,0.42952609062194824,0.3695846498012543
"(87, 104)",0.18996115222583398,0.09849761426448822,0.37263503670692444,0.5097780227661133
"(87, 105)",0.10322622930858838,0.07858762890100479,0.24791279435157776,0.41638121008872986
"(87, 106)",0.05225663770878852,0.059589140117168427,0.11983007937669754,0.43608948588371277
"(87, 107)",0.15942280431695366,0.10490021109580994,0.32763731479644775,0.4865831732749939
"(87, 108)",0.06142859999001615,0.0484793558716774,0.15648368000984192,0.39255595207214355
"(87, 109)",0.12377251591554739,0.10229463130235672,0.21213698387145996,0.5834556221961975
"(87, 110)",0.09770882294020389,0.07529927790164948,0.19593757390975952,0.4986732304096222
"(87, 111)",0.07888782184199528,0.062259770929813385,0.18114790320396423,0.4354884624481201
"(88, 94)",0.11403629486308109,0.1342533677816391,0.18381045758724213,0.6204015612602234
"(88, 95)",0.2047896666474811,0.15352508425712585,0.44843146204948425,0.45667997002601624
"(88, 96)",0.09858278710144397,0.12248437106609344,0.16453561186790466,0.5991577506065369
"(88, 97)",0.16436860877893622,0.1494869589805603,0.4364432096481323,0.3766093850135803
"(88, 98)",0.1480512669855969,0.13441191613674164,0.41568541526794434,0.35616180300712585
"(88, 99)",0.1976316348003948,0.16455447673797607,0.42501434683799744,0.4649999141693115
"(88, 100)",0.09738872983838931,0.10664661973714828,0.20375195145606995,0.47797691822052
"(88, 101)",0.1548092783390853,0.1358017921447754,0.2936325967311859,0.5272210240364075
"(88, 102)",0.15494462277517584,0.13073799014091492,0.3904905617237091,0.39679479598999023
"(88, 103)",0.20637945493946575,0.19074587523937225,0.47019946575164795,0.43891894817352295
"(88, 104)",0.27460614563653607,0.1686522364616394,0.4875665605068207,0.5632177591323853
"(88, 105)",0.13316448420181715,0.12983974814414978,0.30493009090423584,0.43670496344566345
"(88, 106)",0.08262677650790096,0.0911160334944725,0.17523205280303955,0.47152775526046753
"(88, 107)",0.19965732731981056,0.16549190878868103,0.3784230053424835,0.5276035666465759
"(88, 108)",0.08313268944557528,0.07716140151023865,0.18566575646400452,0.44775456190109253
"(88, 109)",0.11061430784806703,0.15300624072551727,0.1874476671218872,0.5901076793670654
"(88, 110)",0.12977917385656568,0.13106918334960938,0.25143757462501526,0.5161486864089966
"(88, 111)",0.10305123659041371,0.10141226649284363,0.21395838260650635,0.4816415011882782
"(89, 94)",0.18557916840484268,0.2352222055196762,0.242409348487854,0.7655611038208008
"(89, 95)",0.2726377352467324,0.22413206100463867,0.4363189935684204,0.6248587369918823
"(89, 96)",0.16332783695479236,0.1829701066017151,0.22509729862213135,0.7255877256393433
"(89, 97)",0.22720963797993576,0.21308690309524536,0.4502832293510437,0.5045927166938782
"(89, 98)",0.13347318265005015,0.14182469248771667,0.28326743841171265,0.47119140625
"(89, 99)",0.2329262269687291,0.20924565196037292,0.40126627683639526,0.5804779529571533
"(89, 100)",0.14535150740453417,0.19792217016220093,0.2201579511165619,0.6602146625518799
"(89, 101)",0.2942116451416439,0.2038322538137436,0.42242681980133057,0.6964795589447021
"(89, 102)",0.15769582047081343,0.15384358167648315,0.29062822461128235,0.5426032543182373
"(89, 103)",0.2849876560266651,0.24056097865104675,0.4811146855354309,0.5923486948013306
"(89, 104)",0.3143269888311906,0.2062486857175827,0.4713299572467804,0.666893720626831
"(89, 105)",0.2039065867884915,0.18535463511943817,0.35307079553604126,0.5775232315063477
"(89, 106)",0.11518986755447003,0.13715291023254395,0.20351310074329376,0.566007137298584
"(89, 107)",0.1812585683111756,0.18469077348709106,0.30786070227622986,0.5887681245803833
"(89, 108)",0.06506301161405936,0.09313774108886719,0.12835733592510223,0.5068897008895874
"(89, 109)",0.15632341839051556,0.23897141218185425,0.21632453799247742,0.7226337790489197
"(89, 110)",0.17341510201308097,0.15522485971450806,0.2675270140171051,0.6482152938842773
"(89, 111)",0.16256331496634857,0.1725969910621643,0.25418609380722046,0.6395444869995117
"(90, 94)",0.08593159015351226,0.12675723433494568,0.3136211037635803,0.27399811148643494
"(90, 95)",0.0649777350682812,0.12767177820205688,0.4334910213947296,0.14989407360553741
"(90, 96)",0.0932211495604296,0.13597939908504486,0.29185861349105835,0.3194051682949066
"(90, 97)",0.10852209974880367,0.21916569769382477,0.5240902900695801,0.2070675641298294
"(90, 98)",0.07476276667904447,0.09350625425577164,0.3642962574958801,0.20522518455982208
"(90, 99)",0.1226793400561732,0.18309658765792847,0.46900951862335205,0.26157110929489136
"(90, 100)",0.05413093834385618,0.0899924635887146,0.24819315969944,0.21810004115104675
"(90, 101)",0.1244174577659578,0.1299564242362976,0.444301575422287,0.280029296875
"(90, 102)",0.10217147054903108,0.13703981041908264,0.4004995822906494,0.2551100552082062
"(90, 103)",0.0457095195154249,0.12188931554555893,0.4148758351802826,0.11017638444900513
"(90, 104)",0.14529717583850754,0.15528488159179688,0.5250235199928284,0.27674412727355957
"(90, 105)",0.0894775285243039,0.15805459022521973,0.46845656633377075,0.19100496172904968
"(90, 106)",0.0907825239011153,0.11995512992143631,0.3431156873703003,0.2645828425884247
"(90, 107)",0.0955107830725126,0.16546763479709625,0.40592527389526367,0.23529154062271118
"(90, 108)",0.06481250888121437,0.10892955213785172,0.2537335753440857,0.2554352879524231
"(90, 109)",0.11772757362824038,0.16796866059303284,0.30283433198928833,0.38875240087509155
"(90, 110)",0.09048206418658289,0.13261032104492188,0.37325066328048706,0.2424163520336151
"(90, 111)",0.1277564044745283,0.12411002069711685,0.4120118319988251,0.3100794553756714
"(91, 94)",0.14659750582241315,0.13973399996757507,0.2520068883895874,0.581720232963562
"(91, 95)",0.1720714191474002,0.16091537475585938,0.43820855021476746,0.3926701545715332
"(91, 96)",0.14832479223070294,0.14479583501815796,0.27120858430862427,0.5469030141830444
"(91, 97)",0.1679862155929719,0.16889378428459167,0.4753223657608032,0.3534153401851654
"(91, 98)",0.12225729698513632,0.09279568493366241,0.35199323296546936,0.3473285436630249
"(91, 99)",0.27980147185211024,0.25338494777679443,0.5341959595680237,0.5237805843353271
"(91, 100)",0.16138265468582347,0.13919930160045624,0.3365265130996704,0.47955405712127686
"(91, 101)",0.15909415133000238,0.12994393706321716,0.3452994227409363,0.4607425928115845
"(91, 102)",0.11206667893253908,0.1198124885559082,0.3084496259689331,0.3633224666118622
"(91, 103)",0.14943222541130652,0.17271766066551208,0.46319061517715454,0.32261496782302856
"(91, 104)",0.2160130491923562,0.16398409008979797,0.45421430468559265,0.47557517886161804
"(91, 105)",0.23538704801113397,0.23141860961914062,0.5120079517364502,0.45973318815231323
"(91, 106)",0.1566947634521334,0.16975265741348267,0.32647278904914856,0.47996270656585693
"(91, 107)",0.17392943669534944,0.15156477689743042,0.4014333486557007,0.43327102065086365
"(91, 108)",0.09878655024867511,0.0968635082244873,0.23624561727046967,0.4181518852710724
"(91, 109)",0.1645662423791805,0.18294675648212433,0.2666902542114258,0.6170688271522522
"(91, 110)",0.15125880639808997,0.1313067227602005,0.30151450634002686,0.5016634464263916
"(91, 111)",0.14762382407036156,0.13820762932300568,0.2870423495769501,0.51429283618927
"(92, 94)",0.1266602011020055,0.15333741903305054,0.18095126748085022,0.6999685764312744
"(92, 95)",0.20412446518336402,0.15967020392417908,0.36342665553092957,0.5616661906242371
"(92, 96)",0.1467533470540907,0.16430380940437317,0.20421084761619568,0.7186363935470581
"(92, 97)",0.22719503869539537,0.17615815997123718,0.4334646761417389,0.5241373777389526
"(92, 98)",0.1229731493486419,0.0919540524482727,0.2726014256477356,0.45110970735549927
"(92, 99)",0.20667509447446442,0.14746007323265076,0.36751893162727356,0.5623522400856018
"(92, 100)",0.11970841193187809,0.12866681814193726,0.20161491632461548,0.5937477946281433
"(92, 101)",0.17343662582400832,0.13691583275794983,0.27605995535850525,0.6282570958137512
"(92, 102)",0.13683312637558487,0.11866804212331772,0.27889376878738403,0.49062812328338623
"(92, 103)",0.22534437079139025,0.2197369486093521,0.39063262939453125,0.576870322227478
"(92, 104)",0.23997354400729165,0.15372605621814728,0.3831995129585266,0.6262365579605103
"(92, 105)",0.2151265121660586,0.14553973078727722,0.3580120801925659,0.6008917689323425
"(92, 106)",0.10486805954381673,0.10147210955619812,0.1809593290090561,0.5795117616653442
"(92, 107)",0.18610243899744816,0.15679028630256653,0.3139168918132782,0.5928398370742798
"(92, 108)",0.07105559609120427,0.07963725924491882,0.13290707767009735,0.5346261262893677
"(92, 109)",0.14922745235521973,0.18979212641716003,0.21083855628967285,0.707780659198761
"(92, 110)",0.16286294166292947,0.1596670001745224,0.2461799532175064,0.6615605354309082
"(92, 111)",0.15653489097811324,0.1388542354106903,0.251185804605484,0.6231836676597595
"(93, 94)",0.17079353035533984,0.16006891429424286,0.3233805298805237,0.5281503200531006
"(93, 95)",0.18849673938504985,0.14696004986763,0.5601864457130432,0.3364892899990082
"(93, 96)",0.2249123281706389,0.2316865175962448,0.39282524585723877,0.5725505948066711
"(93, 97)",0.16249876707948374,0.18034496903419495,0.5466486811637878,0.29726362228393555
"(93, 98)",0.12566307983482972,0.10671679675579071,0.43093693256378174,0.29160434007644653
"(93, 99)",0.20452269590368388,0.17545318603515625,0.5572831630706787,0.3669995963573456
"(93, 100)",0.11680973397105987,0.15137705206871033,0.2987210750579834,0.39103278517723083
"(93, 101)",0.1914000093495778,0.11146460473537445,0.4733288586139679,0.4043700397014618
"(93, 102)",0.11534213350573808,0.12017174810171127,0.40895241498947144,0.282042920589447
"(93, 103)",0.17991543972738455,0.1743525117635727,0.5300723314285278,0.3394167721271515
"(93, 104)",0.23872279657072681,0.15633660554885864,0.570347785949707,0.4185565412044525
"(93, 105)",0.19640832300526867,0.15402689576148987,0.5053278207778931,0.3886750638484955
"(93, 106)",0.13312850492583905,0.11666473746299744,0.3282293677330017,0.40559595823287964
"(93, 107)",0.16129624450526237,0.15791194140911102,0.4399875998497009,0.3665927052497864
"(93, 108)",0.09679339425824729,0.10124337673187256,0.2658221423625946,0.3641284108161926
"(93, 109)",0.1854397881834302,0.22453486919403076,0.32881444692611694,0.56396484375
"(93, 110)",0.19306745843758932,0.1579577922821045,0.3855225741863251,0.5007941722869873
"(93, 111)",0.165296274935816,0.14108160138130188,0.39324653148651123,0.4203375279903412
"(112, 122)",0.32260793045651326,0.24634899199008942,0.543318510055542,0.5937731266021729
"(112, 123)",0.2337069788366648,0.16685578227043152,0.4328457713127136,0.5399312973022461
"(112, 124)",0.3399682361360874,0.21022962033748627,0.5469205379486084,0.6216044425964355
"(112, 125)",0.3201210628512925,0.2338024526834488,0.5570052862167358,0.574718177318573
"(112, 126)",0.17066053477905996,0.10824919492006302,0.3978095054626465,0.4290006458759308
"(112, 127)",0.18737316559573003,0.13028734922409058,0.40153205394744873,0.46664559841156006
"(112, 128)",0.22444714863756232,0.16230182349681854,0.46095186471939087,0.4869210124015808
"(112, 129)",0.2718221399425147,0.1583486944437027,0.5219173431396484,0.5208145380020142
"(112, 130)",0.17998229674921618,0.16350394487380981,0.3265187740325928,0.5512157678604126
"(112, 131)",0.17352778919114797,0.13504862785339355,0.33058926463127136,0.5249044895172119
"(113, 122)",0.3673092316321416,0.3214101195335388,0.5130786299705505,0.7158926725387573
"(113, 123)",0.26258019412097156,0.2023119479417801,0.38895654678344727,0.6750887632369995
"(113, 124)",0.4786269544178694,0.3839954137802124,0.6322421431541443,0.7570310831069946
"(113, 125)",0.38064816693994885,0.29229772090911865,0.5572665333747864,0.6830630302429199
"(113, 126)",0.25250851772241845,0.16179054975509644,0.4402734041213989,0.5735266208648682
"(113, 127)",0.2280274675711791,0.19079576432704926,0.4040129482746124,0.5644063353538513
"(113, 128)",0.2800549874478975,0.20498132705688477,0.44322532415390015,0.6318569183349609
"(113, 129)",0.3934099853440429,0.26655113697052,0.5931575894355774,0.6632469892501831
"(113, 130)",0.2023217041046106,0.21926474571228027,0.2975740134716034,0.6799038052558899
"(113, 131)",0.20671135351350856,0.16876301169395447,0.30276697874069214,0.6827407479286194
"(114, 122)",0.34581924736093583,0.33512598276138306,0.5005944967269897,0.69081711769104
"(114, 123)",0.2582315345074093,0.2156371772289276,0.4332984685897827,0.5959668755531311
"(114, 124)",0.451980995517296,0.3628772795200348,0.6135829091072083,0.7366257905960083
"(114, 125)",0.34028694723490815,0.29162514209747314,0.5294638276100159,0.6427010297775269
"(114, 126)",0.22449311614275302,0.14822760224342346,0.4159989356994629,0.5396482944488525
"(114, 127)",0.21700921814976226,0.1948850005865097,0.3899375796318054,0.5565229654312134
"(114, 128)",0.28004002915929505,0.23946547508239746,0.44617700576782227,0.627643346786499
"(114, 129)",0.45783999531336406,0.33734267950057983,0.632877767086029,0.7234256267547607
"(114, 130)",0.2129499429714059,0.23238793015480042,0.33467644453048706,0.6362860202789307
"(114, 131)",0.2109541153902228,0.19787511229515076,0.3544269800186157,0.5951976776123047
"(115, 122)",0.16199679037309878,0.2073594629764557,0.2620190680027008,0.6182633638381958
"(115, 123)",0.12868734006216975,0.1335192322731018,0.23887941241264343,0.5387125611305237
"(115, 124)",0.23939051613300677,0.2029864490032196,0.379737913608551,0.630409836769104
"(115, 125)",0.2648347222082421,0.22913764417171478,0.43749290704727173,0.6053463220596313
"(115, 126)",0.1369461293079013,0.11237218976020813,0.2671596109867096,0.5126004219055176
"(115, 127)",0.13493226407655712,0.14268085360527039,0.29343801736831665,0.45983225107192993
"(115, 128)",0.17504283429202872,0.1504129022359848,0.3331979513168335,0.5253418684005737
"(115, 129)",0.20644683984747125,0.1564333587884903,0.38455548882484436,0.5368453860282898
"(115, 130)",0.09750948507917201,0.1271233856678009,0.17106707394123077,0.57000732421875
"(115, 131)",0.092608499105296,0.09077267348766327,0.16689318418502808,0.5548968315124512
"(116, 122)",0.35953764866881954,0.3800688683986664,0.5272066593170166,0.6819671988487244
"(116, 123)",0.24390552943086163,0.2011723518371582,0.40405356884002686,0.6036465167999268
"(116, 124)",0.37968123160363376,0.29370179772377014,0.5437348484992981,0.6982837915420532
"(116, 125)",0.34222236097513203,0.2887377142906189,0.5292431712150574,0.6466259360313416
"(116, 126)",0.24456723151332938,0.14019675552845,0.4525110721588135,0.540466845035553
"(116, 127)",0.2130746335672029,0.17088830471038818,0.38823023438453674,0.5488357543945312
"(116, 128)",0.27282461120880086,0.1772836148738861,0.46350541710853577,0.5886114835739136
"(116, 129)",0.3470212452506871,0.17946091294288635,0.5677652359008789,0.611205518245697
"(116, 130)",0.23983314368570063,0.21893218159675598,0.3644218444824219,0.6581195592880249
"(116, 131)",0.22669032560459357,0.1822870969772339,0.3569539785385132,0.6350687742233276
"(117, 122)",0.22932511827548296,0.2040870040655136,0.3366100788116455,0.6812782287597656
"(117, 123)",0.17150151381526157,0.1419067680835724,0.27534422278404236,0.6228622198104858
"(117, 124)",0.37683372181686536,0.2854499816894531,0.5174989700317383,0.7281825542449951
"(117, 125)",0.3305693496938442,0.23930738866329193,0.4771401584148407,0.6928139328956604
"(117, 126)",0.20485060014742373,0.12126343697309494,0.3449901342391968,0.5937868356704712
"(117, 127)",0.19452501543642597,0.153206467628479,0.3469652235507965,0.5606470108032227
"(117, 128)",0.2052450720751544,0.15051232278347015,0.33699315786361694,0.6090481877326965
"(117, 129)",0.373497956611498,0.23780831694602966,0.545965850353241,0.6841049790382385
"(117, 130)",0.12294076326069536,0.12486998736858368,0.19012662768363953,0.6466256976127625
"(117, 131)",0.12604025325153856,0.09145860373973846,0.19849641621112823,0.6349749565124512
"(119, 122)",0.22878825723921636,0.17325398325920105,0.3849479556083679,0.5943355560302734
"(119, 123)",0.1650849007061126,0.11479303240776062,0.2967739701271057,0.5562647581100464
"(119, 124)",0.27214979151665375,0.1675630509853363,0.4366631507873535,0.623248815536499
"(119, 125)",0.24481084625573857,0.15870419144630432,0.4309963583946228,0.5680114030838013
"(119, 126)",0.1553342580302708,0.08784113824367523,0.3227338194847107,0.48130765557289124
"(119, 127)",0.1380963585577497,0.10876552760601044,0.2885831594467163,0.4785322844982147
"(119, 128)",0.16255692531117916,0.10117157548666,0.3201511800289154,0.5077505111694336
"(119, 129)",0.257647084691186,0.10948574542999268,0.44868695735931396,0.574224591255188
"(119, 130)",0.14309550635561408,0.10121791809797287,0.24664291739463806,0.5801727771759033
"(119, 131)",0.10793455104915317,0.08642581850290298,0.203184574842453,0.5312142968177795
"(120, 122)",0.26006702343516963,0.24239668250083923,0.40108048915863037,0.6484160423278809
"(120, 123)",0.21210452538589664,0.19432374835014343,0.341331422328949,0.6214034557342529
"(120, 124)",0.30209364873014266,0.27183377742767334,0.4533199667930603,0.6664026975631714
"(120, 125)",0.28011729225222126,0.2619023025035858,0.44649752974510193,0.6273658275604248
"(120, 126)",0.17351528053598386,0.14347396790981293,0.32446497678756714,0.5347735285758972
"(120, 127)",0.15010626043687125,0.16726183891296387,0.2809704542160034,0.5342421531677246
"(120, 128)",0.20766532821692252,0.19209124147891998,0.3440130054950714,0.6036554574966431
"(120, 129)",0.2744353949361553,0.20586737990379333,0.42643481492996216,0.6435576677322388
"(120, 130)",0.15882975351042372,0.19303080439567566,0.24467425048351288,0.6491478085517883
"(120, 131)",0.19720227347315067,0.18528816103935242,0.3039378225803375,0.6488243937492371
"(121, 122)",0.14643268519422037,0.17348238825798035,0.2889863848686218,0.5067113637924194
"(121, 123)",0.10805352685565595,0.12323637306690216,0.22409480810165405,0.482177734375
"(121, 124)",0.18819884361042938,0.19047673046588898,0.3500345051288605,0.5376579761505127
"(121, 125)",0.2146562218838266,0.20936156809329987,0.3948962986469269,0.543576180934906
"(121, 126)",0.12046837066901972,0.11117156594991684,0.2519321143627167,0.47817790508270264
"(121, 127)",0.125816791460438,0.14299046993255615,0.24885956943035126,0.5055734515190125
"(121, 128)",0.13640427059362814,0.133530855178833,0.277914434671402,0.4908139109611511
"(121, 129)",0.16864806187928139,0.15108081698417664,0.3031977415084839,0.5562312602996826
"(121, 130)",0.0805306761159752,0.11103570461273193,0.15166737139225006,0.5309690237045288
"(121, 131)",0.08897036370840894,0.09432650357484818,0.17209377884864807,0.516987681388855
"(132, 137)",0.09734574393743944,0.08281075954437256,0.2036261260509491,0.47806116938591003
"(132, 138)",0.17298197342550115,0.09239408373832703,0.38399162888526917,0.4504837095737457
"(132, 139)",0.04023122906876342,0.04053100571036339,0.08267239481210709,0.48663437366485596
"(132, 140)",0.14683886498812626,0.12095784395933151,0.33748185634613037,0.4351015090942383
"(132, 141)",0.10606663581713693,0.1119033470749855,0.2379976212978363,0.44566258788108826
"(133, 137)",0.13071331350065218,0.07378231734037399,0.45049622654914856,0.2901540696620941
"(133, 138)",0.07186170228185018,0.045363649725914,0.4017584025859833,0.17886795103549957
"(133, 139)",0.07267334430187233,0.04964372143149376,0.1996336281299591,0.364033579826355
"(133, 140)",0.04856772923481856,0.05539413541555405,0.32342660427093506,0.15016615390777588
"(133, 141)",0.053862892079399316,0.06332547217607498,0.32747119665145874,0.16448131203651428
"(134, 137)",0.10774030286010827,0.07618444412946701,0.2377922534942627,0.45308583974838257
"(134, 138)",0.19613418100136837,0.08313959836959839,0.44424793124198914,0.4414971172809601
"(134, 139)",0.035840087864039694,0.040094077587127686,0.07988259941339493,0.4486595094203949
"(134, 140)",0.14662282132437454,0.11159206181764603,0.36167627573013306,0.4053979516029358
"(134, 141)",0.08500038652671549,0.08702722936868668,0.2285659909248352,0.3718855381011963
"(135, 137)",0.16842150415338608,0.20860524475574493,0.3220163583755493,0.5230215787887573
"(135, 138)",0.22209651685832732,0.1896362006664276,0.4537188708782196,0.489502489566803
"(135, 139)",0.0615931692709637,0.08356673270463943,0.12291625887155533,0.5010986328125
"(135, 140)",0.1923142989326152,0.25626569986343384,0.426139771938324,0.4512939453125
"(135, 141)",0.15420538844863607,0.23727770149707794,0.33503350615501404,0.4602685570716858
"(136, 137)",0.2081812768958038,0.17453572154045105,0.3101414740085602,0.6712461709976196
"(136, 138)",0.28265012365968545,0.20853140950202942,0.4576926529407501,0.6175544261932373
"(136, 139)",0.09841186823893011,0.14185769855976105,0.15553101897239685,0.6327475309371948
"(136, 140)",0.2392191651197315,0.2892276644706726,0.3791106343269348,0.6310009360313416
"(136, 141)",0.17532816195188872,0.24809277057647705,0.2723444104194641,0.6437736749649048
"(142, 158)",0.27051719010148645,0.284747451543808,0.4256443977355957,0.635547399520874
"(142, 159)",0.20305508467934885,0.2134397327899933,0.3430575132369995,0.5918980836868286
"(142, 160)",0.26714733607189345,0.19847141206264496,0.40820181369781494,0.6544491648674011
"(142, 161)",0.3059414392300823,0.32826918363571167,0.48040771484375,0.6368370652198792
"(142, 162)",0.1858295991812291,0.1732039451599121,0.2730354964733124,0.6806060075759888
"(142, 163)",0.2756587624645732,0.2333630919456482,0.44218772649765015,0.6233975887298584
"(142, 164)",0.266579931783717,0.17424137890338898,0.488057017326355,0.546206533908844
"(142, 165)",0.2193079832150211,0.15139320492744446,0.40484195947647095,0.5417125821113586
"(142, 166)",0.30076493981334806,0.20444324612617493,0.5106172561645508,0.5890222787857056
"(142, 167)",0.2747782112605428,0.3060797154903412,0.4987005591392517,0.5509883761405945
"(142, 168)",0.2010840257397195,0.16104742884635925,0.3688795268535614,0.5451211333274841
"(142, 169)",0.23330523287938476,0.24415802955627441,0.42476871609687805,0.5492523908615112
"(142, 170)",0.1350078920584039,0.12571179866790771,0.20187097787857056,0.6687830686569214
"(142, 171)",0.28776287778818244,0.33367884159088135,0.4750022292137146,0.60581374168396
"(142, 172)",0.309211996828779,0.34120973944664,0.5072042942047119,0.6096399426460266
"(142, 173)",0.30442678725555083,0.3009259104728699,0.5012688636779785,0.6073123812675476
"(143, 158)",0.1586105703360623,0.12188038229942322,0.3660236597061157,0.43333420157432556
"(143, 159)",0.1444455533733553,0.12710140645503998,0.35788747668266296,0.4036060571670532
"(143, 160)",0.1388141499072706,0.09907278418540955,0.39167752861976624,0.35440927743911743
"(143, 161)",0.1670799456619534,0.1214856505393982,0.40956687927246094,0.4079430103302002
"(143, 162)",0.1122815989576953,0.09788510948419571,0.25561994314193726,0.439252108335495
"(143, 163)",0.21482298689421953,0.14966830611228943,0.43676576018333435,0.491849422454834
"(143, 164)",0.1659121534682697,0.10764700919389725,0.4605990946292877,0.36020946502685547
